county14,cntyname2,intptlon,intptlat
37149,Polk NC,-82.175449,35.25867
37151,Randolph NC,-79.82802,35.766292
37153,Richmond NC,-79.733495,34.943605
37155,Robeson NC,-79.093871,34.674582
37157,Rockingham NC,-79.772609,36.402248
37159,Rowan NC,-80.521956,35.620396
37161,Rutherford NC,-81.895017,35.348446
37163,Sampson NC,-78.396248,35.03384
37165,Scotland NC,-79.478669,34.786334
37167,Stanly NC,-80.24744,35.321526
37169,Stokes NC,-80.273891,36.35064
37171,Surry NC,-80.656933,36.431315
37173,Swain NC,-83.413408,35.438413
37175,Transylvania NC,-82.745474,35.2102
37177,Tyrrell NC,-76.238881,35.907144
37179,Union NC,-80.619696,35.01361
37181,Vance NC,-78.402099,36.331178
37183,Wake NC,-78.673021,35.797203
37185,Warren NC,-78.138535,36.409715
37187,Washington NC,-76.649244,35.864207
37189,Watauga NC,-81.685488,36.220299
37191,Wayne NC,-77.988446,35.370731
37193,Wilkes NC,-81.13417,36.193059
37195,Wilson NC,-77.931314,35.726988
37197,Yadkin NC,-80.675354,36.163573
37199,Yancey NC,-82.292358,35.910156
38001,Adams ND,-102.626031,46.032949
38003,Barnes ND,-98.033115,46.927521
38005,Benson ND,-99.146504,48.020823
38007,Billings ND,-103.308064,47.016207
38009,Bottineau ND,-100.65013,48.820135
38011,Bowman ND,-103.396673,46.171185
38013,Burke ND,-102.5218,48.771944
38015,Burleigh ND,-100.761499,46.822762
38017,Cass ND,-96.861425,46.860506
38019,Cavalier ND,-98.415005,48.755612
38021,Dickey ND,-98.328004,46.087766
38023,Divide ND,-103.348866,48.874965
38025,Dunn ND,-102.643113,47.332655
38027,Eddy ND,-99.051814,47.707977
38029,Emmons ND,-100.210981,46.265685
38031,Foster ND,-99.040242,47.461156
38033,Golden Valley ND,-103.96228,46.89459
38035,Grand Forks ND,-97.121012,47.907659
38037,Grant ND,-101.711898,46.387963
38039,Griggs ND,-98.18785,47.451199
38041,Hettinger ND,-102.545004,46.448933
38043,Kidder ND,-99.813662,46.919487
38045,LaMoure ND,-98.520914,46.405347
38047,Logan ND,-99.548485,46.498411
38049,McHenry ND,-100.694611,48.182794
38051,McIntosh ND,-99.492369,46.144162
38053,McKenzie ND,-103.227886,47.815542
38055,McLean ND,-101.205239,47.523977
38057,Mercer ND,-101.710222,47.297717
38059,Morton ND,-101.011479,46.819739
38061,Mountrail ND,-102.371436,48.134703
38063,Nelson ND,-98.209477,47.919339
38065,Oliver ND,-101.307898,47.121328
38067,Pembina ND,-97.582536,48.789948
38069,Pierce ND,-99.987956,48.328166
38071,Ramsey ND,-98.834755,48.136409
38073,Ransom ND,-97.657171,46.478257
38075,Renville ND,-101.526779,48.721416
38077,Richland ND,-96.766338,46.264153
38079,Rolette ND,-99.817344,48.836028
38081,Sargent ND,-97.591663,46.163746
38083,Sheridan ND,-100.340027,47.576556
38085,Sioux ND,-100.726217,46.161952
38087,Slope ND,-103.44337,46.411465
38089,Stark ND,-102.785084,46.879757
38091,Steele ND,-97.746473,47.459656
38093,Stutsman ND,-98.744689,46.9158
38095,Towner ND,-99.234415,48.584616
38097,Traill ND,-97.226931,47.491265
38099,Walsh ND,-97.555236,48.390892
38101,Ward ND,-101.329507,48.256527
38103,Wells ND,-99.781543,47.676761
38105,Williams ND,-103.56342,48.199801
39001,Adams OH,-83.51701,38.848346
39003,Allen OH,-84.121914,40.757676
39005,Ashland OH,-82.285674,40.855218
39007,Ashtabula OH,-80.767505,41.795339
39009,Athens OH,-82.100283,39.345128
39011,Auglaize OH,-84.269413,40.545245
39013,Belmont OH,-80.888817,40.042095
39015,Brown OH,-83.893023,38.948159
39017,Butler OH,-84.50027,39.410684
39019,Carroll OH,-81.114898,40.608319
39021,Champaign OH,-83.76028,40.120685
39023,Clark OH,-83.832278,39.927147
39025,Clermont OH,-84.212592,39.103442
39027,Clinton OH,-83.842296,39.41055
39029,Columbiana OH,-80.730371,40.777775
39031,Coshocton OH,-81.865122,40.290804
39033,Crawford OH,-82.874813,40.797377
39035,Cuyahoga OH,-81.675974,41.449625
39037,Darke OH,-84.60821,40.115612
39039,Defiance OH,-84.449121,41.295399
39041,Delaware OH,-83.013247,40.216351
39043,Erie OH,-82.627928,41.405482
39045,Fairfield OH,-82.667012,39.795111
39047,Fayette OH,-83.443816,39.549717
39049,Franklin OH,-82.993233,39.999582
39051,Fulton OH,-84.094736,41.578501
39053,Gallia OH,-82.274102,38.830629
39055,Geauga OH,-81.221529,41.489615
39057,Greene OH,-83.9967,39.726404
39059,Guernsey OH,-81.541812,40.016789
39061,Hamilton OH,-84.508591,39.180332
39063,Hancock OH,-83.641926,41.039056
39065,Hardin OH,-83.675818,40.689387
39067,Harrison OH,-81.050684,40.308636
39069,Henry OH,-84.07699,41.358703
39071,Highland OH,-83.581908,39.220063
39073,Hocking OH,-82.44626,39.522194
39075,Holmes OH,-81.872777,40.567391
39077,Huron OH,-82.614391,41.175374
39079,Jackson OH,-82.61066,39.036265
39081,Jefferson OH,-80.694215,40.365109
39083,Knox OH,-82.454629,40.399128
39085,Lake OH,-81.319247,41.685888
39087,Lawrence OH,-82.54073,38.503018
39089,Licking OH,-82.515725,40.052711
39091,Logan OH,-83.779502,40.383677
39093,Lorain OH,-82.112357,41.389871
39095,Lucas OH,-83.615321,41.652803
39097,Madison OH,-83.379919,39.924377
39099,Mahoning OH,-80.696287,41.049535
39101,Marion OH,-83.129151,40.58206
39103,Medina OH,-81.840123,41.144057
39105,Meigs OH,-82.013341,39.060946
39107,Mercer OH,-84.608358,40.517287
39109,Miami OH,-84.234886,40.046908
39111,Monroe OH,-81.065239,39.741292
39113,Montgomery OH,-84.207559,39.746152
39115,Morgan OH,-81.866161,39.616691
39117,Morrow OH,-82.795348,40.518848
39119,Muskingum OH,-81.996888,39.961284
39121,Noble OH,-81.485135,39.771631
39123,Ottawa OH,-83.081479,41.531719
39125,Paulding OH,-84.584555,41.132218
39127,Perry OH,-82.234149,39.754136
39129,Pickaway OH,-82.993155,39.66651
39131,Pike OH,-83.038198,39.083994
39133,Portage OH,-81.273459,41.17947
39135,Preble OH,-84.624476,39.743738
39137,Putnam OH,-84.11799,41.008301
39139,Richland OH,-82.54038,40.762375
39141,Ross OH,-83.022097,39.340682
39143,Sandusky OH,-83.102017,41.341058
39145,Scioto OH,-82.945473,38.781629
39147,Seneca OH,-83.20134,41.127601
39149,Shelby OH,-84.192128,40.318869
39151,Stark OH,-81.387135,40.837013
39153,Summit OH,-81.512878,41.112957
39155,Trumbull OH,-80.759838,41.240416
39157,Tuscarawas OH,-81.465323,40.479556
39159,Union OH,-83.350149,40.252214
39161,Van Wert OH,-84.56553,40.856353
39163,Vinton OH,-82.503683,39.240104
39165,Warren OH,-84.245115,39.424293
39167,Washington OH,-81.512596,39.41251
39169,Wayne OH,-81.864312,40.838545
39171,Williams OH,-84.573042,41.533692
39173,Wood OH,-83.601013,41.44828
39175,Wyandot OH,-83.298169,40.865954
40001,Adair OK,-94.635739,35.887524
40003,Alfalfa OK,-98.318534,36.660625
40005,Atoka OK,-96.090181,34.324459
40007,Beaver OK,-100.616546,36.818229
40009,Beckham OK,-99.512386,35.361391
40011,Blaine OK,-98.42068,35.884818
40013,Bryan OK,-96.383796,33.977295
40015,Caddo OK,-98.338604,35.147226
40017,Canadian OK,-97.781167,35.491254
40019,Carter OK,-97.204608,34.192075
40021,Cherokee OK,-94.994172,35.900172
40023,Choctaw OK,-95.533564,34.020248
40025,Cimarron OK,-102.485263,36.729185
40027,Cleveland OK,-97.447077,35.266628
40029,Coal OK,-96.278032,34.546449
40031,Comanche OK,-98.421629,34.629215
40033,Cotton OK,-98.332212,34.307791
40035,Craig OK,-95.15381,36.675666
40037,Creek OK,-96.233803,35.974423
40039,Custer OK,-98.839497,35.547405
40041,Delaware OK,-94.794991,36.463018
40043,Dewey OK,-99.063337,36.05243
40045,Ellis OK,-99.784143,36.265998
40047,Garfield OK,-97.883789,36.398165
40049,Garvin OK,-97.288735,34.735649
40051,Grady OK,-97.861779,35.099527
40053,Grant OK,-97.774069,36.762627
40055,Greer OK,-99.459401,34.915219
40057,Harmon OK,-99.898,34.694762
40059,Harper OK,-99.757439,36.771519
40061,Haskell OK,-95.12159,35.237804
40063,Hughes OK,-96.320748,35.08196
40065,Jackson OK,-99.33591,34.653404
40067,Jefferson OK,-97.866127,34.128115
40069,Johnston OK,-96.654527,34.263937
40071,Kay OK,-97.128558,36.745204
40073,Kingfisher OK,-97.91242,35.91533
40075,Kiowa OK,-99.015465,34.936359
40077,Latimer OK,-95.258463,34.883191
40079,Le Flore OK,-94.641155,35.061854
40081,Lincoln OK,-96.882276,35.659026
40083,Logan OK,-97.439988,35.832833
40085,Love OK,-97.171716,33.927597
40087,McClain OK,-97.515111,35.092174
40089,McCurtain OK,-94.816428,34.001191
40091,McIntosh OK,-95.580076,35.385491
40093,Major OK,-98.421693,36.301932
40095,Marshall OK,-96.75444,34.020632
40097,Mayes OK,-95.235526,36.292915
40099,Murray OK,-97.028908,34.507027
40101,Muskogee OK,-95.36836,35.70997
40103,Noble OK,-97.233714,36.322823
40105,Nowata OK,-95.634721,36.775399
40107,Okfuskee OK,-96.333392,35.449431
40109,Oklahoma OK,-97.510566,35.519307
40111,Okmulgee OK,-95.967909,35.61535
40113,Osage OK,-96.24208,36.424524
40115,Ottawa OK,-94.837149,36.858051
40117,Pawnee OK,-96.549892,36.273127
40119,Payne OK,-97.003216,36.091385
40121,Pittsburg OK,-95.719746,34.95799
40123,Pontotoc OK,-96.671396,34.773666
40125,Pottawatomie OK,-96.95182,35.317085
40127,Pushmataha OK,-95.476998,34.336743
40129,Roger Mills OK,-99.654585,35.633256
40131,Rogers OK,-95.64458,36.317139
40133,Seminole OK,-96.628162,35.183551
40135,Sequoyah OK,-94.732771,35.468314
40137,Stephens OK,-97.945597,34.517163
40139,Texas OK,-101.449744,36.71352
40141,Tillman OK,-98.972875,34.380457
40143,Tulsa OK,-95.914804,36.105919
40145,Wagoner OK,-95.612359,36.01126
40147,Washington OK,-95.938605,36.729169
40149,Washita OK,-99.056877,35.313032
40151,Woods OK,-98.719719,36.764049
40153,Woodward OK,-99.383873,36.426109
41001,Baker OR,-117.765509,44.779398
41003,Benton OR,-123.278923,44.571182
41005,Clackamas OR,-122.574141,45.363366
41007,Clatsop OR,-123.837395,46.098034
41009,Columbia OR,-122.930204,45.893189
41011,Coos OR,-124.231236,43.305344
41013,Crook OR,-120.839363,44.285944
41015,Curry OR,-124.328871,42.249909
41017,Deschutes OR,-121.305498,44.092071
41019,Douglas OR,-123.387062,43.237447
41021,Gilliam OR,-120.194418,45.438181
41023,Grant OR,-119.001174,44.450865
41025,Harney OR,-118.986985,43.522141
41027,Hood River OR,-121.563118,45.655534
41029,Jackson OR,-122.858375,42.34699
41031,Jefferson OR,-121.193148,44.602
41033,Josephine OR,-123.386702,42.404127
41035,Klamath OR,-121.724834,42.281867
41037,Lake OR,-120.480586,42.490565
41039,Lane OR,-123.117386,44.038338
41041,Lincoln OR,-124.000797,44.712447
41043,Linn OR,-122.959647,44.554622
41045,Malheur OR,-117.062835,43.971312
41047,Marion OR,-122.954746,44.96169
41049,Morrow OR,-119.61272,45.730089
41051,Multnomah OR,-122.588721,45.51789
41053,Polk OR,-123.211522,44.920133
41055,Sherman OR,-120.726172,45.52241
41057,Tillamook OR,-123.858683,45.467428
41059,Umatilla OR,-118.952142,45.798618
41061,Union OR,-118.019475,45.341758
41063,Wallowa OR,-117.310744,45.443082
41065,Wasco OR,-121.202628,45.536003
41067,Washington OR,-122.870692,45.48421
41069,Wheeler OR,-120.085262,44.839442
41071,Yamhill OR,-123.140303,45.237712
42001,Adams PA,-77.158635,39.851864
42003,Allegheny PA,-79.966543,40.44625
42005,Armstrong PA,-79.511313,40.769725
42007,Beaver PA,-80.302602,40.684546
42009,Bedford PA,-78.47737,40.053373
42011,Berks PA,-75.908726,40.364227
42013,Blair PA,-78.377158,40.48552
42015,Bradford PA,-76.526208,41.829722
42017,Bucks PA,-75.024826,40.238923
42019,Butler PA,-79.958616,40.8292
42021,Cambria PA,-78.800021,40.406479
42023,Cameron PA,-78.236925,41.502184
42025,Carbon PA,-75.708725,40.871763
42027,Centre PA,-77.838198,40.841087
42029,Chester PA,-75.679232,39.990871
42031,Clarion PA,-79.42708,41.183479
42033,Clearfield PA,-78.495977,40.988405
42035,Clinton PA,-77.45181,41.141257
42037,Columbia PA,-76.390942,41.037606
42039,Crawford PA,-80.101169,41.665952
42041,Cumberland PA,-77.099257,40.204609
42043,Dauphin PA,-76.79664,40.306988
42045,Delaware PA,-75.34861,39.921779
42047,Elk PA,-78.6207,41.419476
42049,Erie PA,-80.071687,42.068054
42051,Fayette PA,-79.71423,39.949669
42053,Forest PA,-79.241071,41.491795
42055,Franklin PA,-77.656242,39.88274
42057,Fulton PA,-78.086298,39.919336
42059,Greene PA,-80.117577,39.876467
42061,Huntingdon PA,-78.002721,40.424965
42063,Indiana PA,-79.129363,40.616038
42065,Jefferson PA,-78.964742,41.085709
42067,Juniata PA,-77.329481,40.571523
42069,Lackawanna PA,-75.63604,41.441267
42071,Lancaster PA,-76.290871,40.073653
42073,Lawrence PA,-80.336678,40.986593
42075,Lebanon PA,-76.442878,40.341616
42077,Lehigh PA,-75.508982,40.599225
42079,Luzerne PA,-75.929098,41.199679
42081,Lycoming PA,-76.984142,41.249889
42083,Mc Kean PA,-78.583113,41.865309
42085,Mercer PA,-80.336941,41.263653
42087,Mifflin PA,-77.61589,40.602422
42089,Monroe PA,-75.308175,41.037308
42091,Montgomery PA,-75.313731,40.169886
42093,Montour PA,-76.630109,40.997429
42095,Northampton PA,-75.320486,40.699705
42097,Northumberland PA,-76.682254,40.873395
42099,Perry PA,-77.152806,40.410162
42101,Philadelphia PA,-75.139435,40.00463
42103,Pike PA,-74.98599,41.302233
42105,Potter PA,-77.936971,41.822325
42107,Schuylkill PA,-76.197269,40.713737
42109,Snyder PA,-76.981267,40.786766
42111,Somerset PA,-79.010338,40.031352
42113,Sullivan PA,-76.490822,41.470773
42115,Susquehanna PA,-75.770839,41.822623
42117,Tioga PA,-77.207338,41.815409
42119,Union PA,-76.957762,40.974261
42121,Venango PA,-79.766043,41.406083
42123,Warren PA,-79.238673,41.851752
42125,Washington PA,-80.144447,40.204058
42127,Wayne PA,-75.308843,41.539119
42129,Westmoreland PA,-79.591825,40.339403
42131,Wyoming PA,-75.938358,41.539715
42133,York PA,-76.750877,39.942113
44001,Bristol RI,-71.283929,41.712119
44003,Kent RI,-71.487975,41.699105
44005,Newport RI,-71.266622,41.548265
44007,Providence RI,-71.450561,41.856551
44009,Washington RI,-71.589412,41.46723
45001,Abbeville SC,-82.422286,34.23846
45003,Aiken SC,-81.769471,33.535417
45005,Allendale SC,-81.292218,32.994407
45007,Anderson SC,-82.618235,34.557506
45009,Bamberg SC,-81.074183,33.269763
45011,Barnwell SC,-81.354496,33.29489
45013,Beaufort SC,-80.771516,32.323567
45015,Berkeley SC,-80.032853,33.068109
45017,Calhoun SC,-80.819512,33.67638
45019,Charleston SC,-79.979187,32.822802
45021,Cherokee SC,-81.64701,35.080073
45023,Chester SC,-81.119764,34.702762
45025,Chesterfield SC,-80.144732,34.682027
45027,Clarendon SC,-80.206387,33.69119
45029,Colleton SC,-80.655484,32.916003
45031,Darlington SC,-79.983836,34.32683
45033,Dillon SC,-79.359951,34.394711
45035,Dorchester SC,-80.217702,33.000816
45037,Edgefield SC,-81.920257,33.722044
45039,Fairfield SC,-81.073998,34.36147
45041,Florence SC,-79.761016,34.100049
45043,Georgetown SC,-79.269346,33.453335
45045,Greenville SC,-82.335556,34.847691
45047,Greenwood SC,-82.148613,34.204262
45049,Hampton SC,-81.118464,32.800714
45051,Horry SC,-78.940068,33.786228
45053,Jasper SC,-81.012465,32.427942
45055,Kershaw SC,-80.645137,34.259655
45057,Lancaster SC,-80.74735,34.75813
45059,Laurens SC,-82.026192,34.504773
45061,Lee SC,-80.265155,34.181555
45063,Lexington SC,-81.213694,33.958733
45065,McCormick SC,-82.293711,33.883028
45067,Marion SC,-79.336815,34.164266
45069,Marlboro SC,-79.670666,34.635884
45071,Newberry SC,-81.575817,34.268079
45073,Oconee SC,-83.00547,34.707762
45075,Orangeburg SC,-80.799194,33.471516
45077,Pickens SC,-82.686397,34.809329
45079,Richland SC,-80.986508,34.060483
45081,Saluda SC,-81.706531,33.995666
45083,Spartanburg SC,-82.000174,34.962731
45085,Sumter SC,-80.387317,33.929411
45087,Union SC,-81.625403,34.73195
45089,Williamsburg SC,-79.733249,33.654582
45091,York SC,-81.061832,34.991083
46003,Aurora SD,-98.531332,43.694058
46005,Beadle SD,-98.226744,44.368345
46007,Bennett SD,-101.786113,43.208288
46009,Bon Homme SD,-97.860292,42.965559
46011,Brookings SD,-96.786845,44.312257
46013,Brown SD,-98.448434,45.477807
46015,Brule SD,-99.188784,43.76208
46017,Buffalo SD,-99.375276,44.05926
46019,Butte SD,-103.761155,44.672145
46021,Campbell SD,-100.101707,45.802879
46023,Charles Mix SD,-98.516961,43.173936
46025,Clark SD,-97.710136,44.83953
46027,Clay SD,-96.9381,42.811175
46029,Codington SD,-97.131396,44.913902
46031,Corson SD,-100.924745,45.76409
46033,Custer SD,-103.518345,43.739996
46035,Davison SD,-98.041464,43.706368
46037,Day SD,-97.520118,45.364549
46039,Deuel SD,-96.658783,44.736642
46041,Dewey SD,-101.116904,45.116809
46043,Douglas SD,-98.357821,43.37109
46045,Edmunds SD,-99.160439,45.453503
46047,Fall River SD,-103.514767,43.388192
46049,Faulk SD,-99.117115,45.077019
46051,Grant SD,-96.652814,45.205832
46053,Gregory SD,-99.278997,43.182985
46055,Haakon SD,-101.577501,44.130701
46057,Hamlin SD,-97.14221,44.647395
46059,Hand SD,-98.990906,44.529314
46061,Hanson SD,-97.780824,43.658196
46063,Harding SD,-103.525289,45.612414
46065,Hughes SD,-100.30523,44.382663
46067,Hutchinson SD,-97.746796,43.336047
46069,Hyde SD,-99.460127,44.511152
46071,Jackson SD,-101.651503,43.662756
46073,Jerauld SD,-98.562191,44.087702
46075,Jones SD,-100.697786,43.902516
46077,Kingsbury SD,-97.405042,44.374376
46079,Lake SD,-97.100141,44.002692
46081,Lawrence SD,-103.800793,44.447051
46083,Lincoln SD,-96.746111,43.427562
46085,Lyman SD,-99.721293,43.951381
46087,McCook SD,-97.344871,43.666867
46089,McPherson SD,-99.263842,45.760168
46091,Marshall SD,-97.61991,45.766217
46093,Meade SD,-103.288613,44.296996
46095,Mellette SD,-100.81458,43.548672
46097,Miner SD,-97.55538,44.015891
46099,Minnehaha SD,-96.732326,43.559391
46101,Moody SD,-96.657586,44.019542
46103,Pennington SD,-103.213734,44.064634
46105,Perkins SD,-102.322356,45.711883
46107,Potter SD,-99.908907,45.076727
46109,Roberts SD,-96.952239,45.61302
46111,Sanborn SD,-98.149539,44.006288
46113,Shannon SD (D),-102.487297,43.186407
46115,Spink SD,-98.429643,44.910382
46117,Stanley SD,-100.436418,44.363199
46119,Sully SD,-100.121702,44.710628
46121,Todd SD,-100.783688,43.248144
46123,Tripp SD,-99.851575,43.349803
46125,Turner SD,-97.115987,43.301966
46127,Union SD,-96.600665,42.702762
46129,Walworth SD,-100.313551,45.520019
46135,Yankton SD,-97.394905,42.902431
46137,Ziebach SD,-101.524816,44.939042
47001,Anderson TN,-84.180238,36.082029
47003,Bedford TN,-86.464758,35.51241
47005,Benton TN,-88.090008,36.071513
47007,Bledsoe TN,-85.195843,35.612133
47009,Blount TN,-83.973001,35.752927
47011,Bradley TN,-84.859337,35.166016
47013,Campbell TN,-84.125902,36.383125
47015,Cannon TN,-86.062614,35.800321
47017,Carroll TN,-88.464465,36.018049
47019,Carter TN,-82.201425,36.318376
47021,Cheatham TN,-87.063957,36.269636
47023,Chester TN,-88.622552,35.436864
47025,Claiborne TN,-83.641757,36.491598
47027,Clay TN,-85.560958,36.553965
47029,Cocke TN,-83.174758,35.947227
47031,Coffee TN,-86.124921,35.454014
47033,Crockett TN,-89.12267,35.789489
47035,Cumberland TN,-85.020113,35.954566
47037,Davidson TN,-86.745449,36.140597
47039,Decatur TN,-88.126546,35.610752
47041,DeKalb TN,-85.838656,35.966235
47043,Dickson TN,-87.345598,36.106096
47045,Dyer TN,-89.359369,36.058798
47047,Fayette TN,-89.470443,35.203083
47049,Fentress TN,-84.936593,36.365519
47051,Franklin TN,-86.116237,35.206924
47053,Gibson TN,-88.876464,35.938053
47055,Giles TN,-87.031098,35.191241
47057,Grainger TN,-83.483274,36.2692
47059,Greene TN,-82.833435,36.177294
47061,Grundy TN,-85.720208,35.341946
47063,Hamblen TN,-83.296389,36.215973
47065,Hamilton TN,-85.205154,35.093486
47067,Hancock TN,-83.231331,36.517796
47069,Hardeman TN,-89.017257,35.222291
47071,Hardin TN,-88.22684,35.199678
47073,Hawkins TN,-82.873725,36.462944
47075,Haywood TN,-89.267289,35.586187
47077,Henderson TN,-88.402067,35.648437
47079,Henry TN,-88.293713,36.319165
47081,Hickman TN,-87.403618,35.852523
47083,Houston TN,-87.703337,36.304687
47085,Humphreys TN,-87.774461,36.072234
47087,Jackson TN,-85.628315,36.329917
47089,Jefferson TN,-83.453527,36.067034
47091,Johnson TN,-81.843077,36.450735
47093,Knox TN,-83.98586,35.973839
47095,Lake TN,-89.468123,36.357363
47097,Lauderdale TN,-89.541678,35.762746
47099,Lawrence TN,-87.355818,35.2351
47101,Lewis TN,-87.523756,35.533807
47103,Lincoln TN,-86.574669,35.107495
47105,Loudon TN,-84.286311,35.759679
47107,McMinn TN,-84.598552,35.425632
47109,McNairy TN,-88.542587,35.177182
47111,Macon TN,-86.022076,36.535537
47113,Madison TN,-88.82259,35.650005
47115,Marion TN,-85.604122,35.109364
47117,Marshall TN,-86.772751,35.488657
47119,Maury TN,-87.045632,35.623
47121,Meigs TN,-84.815504,35.503802
47123,Monroe TN,-84.353905,35.51715
47125,Montgomery TN,-87.352959,36.551703
47127,Moore TN,-86.341441,35.297553
47129,Morgan TN,-84.590446,36.098633
47131,Obion TN,-89.080638,36.396174
47133,Overton TN,-85.322868,36.348292
47135,Perry TN,-87.858638,35.652569
47137,Pickett TN,-85.141612,36.566057
47139,Polk TN,-84.566023,35.125652
47141,Putnam TN,-85.503294,36.163405
47143,Rhea TN,-84.955121,35.556242
47145,Roane TN,-84.524091,35.882073
47147,Robertson TN,-86.832295,36.484934
47149,Rutherford TN,-86.448025,35.892016
47151,Scott TN,-84.506553,36.453953
47153,Sequatchie TN,-85.392062,35.354219
47155,Sevier TN,-83.58097,35.861562
47157,Shelby TN,-89.894179,35.131228
47159,Smith TN,-85.968481,36.241092
47161,Stewart TN,-87.798681,36.493718
47163,Sullivan TN,-82.394903,36.531452
47165,Sumner TN,-86.536864,36.39856
47167,Tipton TN,-89.748014,35.478428
47169,Trousdale TN,-86.170443,36.393982
47171,Unicoi TN,-82.396136,36.149454
47173,Union TN,-83.816515,36.243268
47175,Van Buren TN,-85.454474,35.723509
47177,Warren TN,-85.79264,35.695538
47179,Washington TN,-82.434702,36.324631
47181,Wayne TN,-87.78988,35.257712
47183,Weakley TN,-88.773592,36.292721
47185,White TN,-85.487471,35.939893
47187,Williamson TN,-86.855512,35.920355
47189,Wilson TN,-86.404117,36.201287
48001,Anderson TX,-95.687081,31.776144
48003,Andrews TX,-102.542125,32.32166
48005,Angelina TX,-94.714144,31.312605
48007,Aransas TX,-97.071862,28.030073
48009,Archer TX,-98.610344,33.70449
48011,Armstrong TX,-101.39209,35.085723
48013,Atascosa TX,-98.576268,29.034633
48015,Austin TX,-96.221955,29.853257
48017,Bailey TX,-102.745522,34.216558
48019,Bandera TX,-99.036079,29.703544
48021,Bastrop TX,-97.358915,30.144282
48023,Baylor TX,-99.261325,33.596339
48025,Bee TX,-97.736928,28.396656
48027,Bell TX,-97.592091,31.084262
48029,Bexar TX,-98.525229,29.479255
48031,Blanco TX,-98.393243,30.185496
48033,Borden TX,-101.426253,32.74609
48035,Bosque TX,-97.57704,31.86216
48037,Bowie TX,-94.203481,33.436159
48039,Brazoria TX,-95.385277,29.329215
48041,Brazos TX,-96.330603,30.628865
48043,Brewster TX,-103.61758,30.217438
48045,Briscoe TX,-101.232875,34.440834
48047,Brooks TX,-98.144213,27.204777
48049,Brown TX,-98.989458,31.731622
48051,Burleson TX,-96.646357,30.479775
48053,Burnet TX,-98.244776,30.671779
48055,Caldwell TX,-97.68664,29.852388
48057,Calhoun TX,-96.625055,28.586063
48059,Callahan TX,-99.448512,32.346952
48061,Cameron TX,-97.557094,26.045736
48063,Camp TX,-94.984086,32.990653
48065,Carson TX,-101.329313,35.384077
48067,Cass TX,-94.299255,33.079821
48069,Castro TX,-102.26898,34.521245
48071,Chambers TX,-94.741722,29.801262
48073,Cherokee TX,-95.211322,31.904973
48075,Childress TX,-100.225434,34.428815
48077,Clay TX,-98.245056,33.828052
48079,Cochran TX,-102.737485,33.687756
48081,Coke TX,-100.405626,31.904325
48083,Coleman TX,-99.423322,31.808605
48085,Collin TX,-96.693044,33.099358
48087,Collingsworth TX,-100.216897,34.863546
48089,Colorado TX,-96.536686,29.661294
48091,Comal TX,-98.221866,29.764496
48093,Comanche TX,-98.557385,31.969673
48095,Concho TX,-99.859671,31.280123
48097,Cooke TX,-97.137068,33.610425
48099,Coryell TX,-97.828745,31.239826
48101,Cottle TX,-100.300376,34.019044
48103,Crane TX,-102.352004,31.400898
48105,Crockett TX,-101.220182,30.707106
48107,Crosby TX,-101.361234,33.664489
48109,Culberson TX,-104.821046,31.071834
48111,Dallam TX,-102.578108,36.110008
48113,Dallas TX,-96.788167,32.808957
48115,Dawson TX,-101.94933,32.73465
48117,Deaf Smith TX,-102.402043,34.835104
48119,Delta TX,-95.704589,33.374581
48121,Denton TX,-97.019721,33.109148
48123,DeWitt TX,-97.313494,29.101571
48125,Dickens TX,-100.852574,33.534982
48127,Dimmit TX,-99.817582,28.519099
48129,Donley TX,-100.854083,34.94207
48131,Duval TX,-98.389654,27.729919
48133,Eastland TX,-98.840583,32.356034
48135,Ector TX,-102.385795,31.864941
48137,Edwards TX,-100.199604,29.977801
48139,Ellis TX,-96.815915,32.423917
48141,El Paso TX,-106.376011,31.782046
48143,Erath TX,-98.228788,32.206569
48145,Falls TX,-96.950708,31.260969
48147,Fannin TX,-96.175902,33.561546
48149,Fayette TX,-96.897918,29.852401
48151,Fisher TX,-100.413913,32.77399
48153,Floyd TX,-101.376143,34.042836
48155,Foard TX,-99.70119,33.991938
48157,Fort Bend TX,-95.663073,29.613218
48159,Franklin TX,-95.223446,33.126081
48161,Freestone TX,-96.209651,31.696375
48163,Frio TX,-99.107408,28.845787
48165,Gaines TX,-102.658406,32.760539
48167,Galveston TX,-95.013567,29.424115
48169,Garza TX,-101.385686,33.198856
48171,Gillespie TX,-98.90577,30.272525
48173,Glasscock TX,-101.514219,31.851318
48175,Goliad TX,-97.370343,28.704106
48177,Gonzales TX,-97.503432,29.476704
48179,Gray TX,-100.938468,35.527957
48181,Grayson TX,-96.624649,33.649486
48183,Gregg TX,-94.791324,32.498081
48185,Grimes TX,-96.009259,30.447104
48187,Guadalupe TX,-98.09776,29.598986
48189,Hale TX,-101.739773,34.145755
48191,Hall TX,-100.604181,34.658133
48193,Hamilton TX,-98.098978,31.761315
48195,Hansford TX,-101.273514,36.213931
48197,Hardeman TX,-99.694678,34.283003
48199,Hardin TX,-94.262162,30.303365
48201,Harris TX,-95.417518,29.80748
48203,Harrison TX,-94.412991,32.534968
48205,Hartley TX,-102.488838,35.984332
48207,Haskell TX,-99.767484,33.178592
48209,Hays TX,-97.935914,30.002461
48211,Hemphill TX,-100.364055,35.893959
48213,Henderson TX,-95.889784,32.237903
